Corporation,Rating,Credit_Score,Default_Probability,Raw_Log_Odds,Score_Percentile
"Acadia Healthcare Company, Inc.",B-,1000,0.9716931216931216,2.355104024254726,50.0064061499039
Accenture plc,A+,1000,0.0,-11.154632429715475,50.0064061499039
"Activision Blizzard, Inc.",BBB-,1000,0.0,-4.858963147358249,50.0064061499039
"Activision Blizzard, Inc.",BBB-,1000,0.0,-4.858963147358249,50.0064061499039
"Activision Blizzard, Inc.",BBB,1000,0.0,-5.9392976742865216,50.0064061499039
"Activision Blizzard, Inc.",BBB-,1000,0.0,-4.858963147358249,50.0064061499039
Adient US LLC,BBB,1000,0.0,-6.606063370098392,50.0064061499039
Adient US LLC,BBB,1000,0.0,-6.606063370098392,50.0064061499039
Adient US LLC,BBB,1000,0.0,-6.0257509466021,50.0064061499039
"Air Products and Chemicals, Inc.",A,1000,0.0,-9.058146659173948,50.0064061499039
Alere Inc.,CCC+,1000,0.9716931216931216,2.6130686242055994,50.0064061499039
Alere Inc.,B,1000,0.02543859649122807,0.4523995703490531,50.0064061499039
Alere Inc.,B,1000,0.02543859649122807,0.4523995703490531,50.0064061499039
Algonquin Power & Utilities Corp.,BB+,1000,0.0,-3.451582628312094,50.0064061499039
Algonquin Power & Utilities Corp.,BB+,1000,0.0,-3.451582628312094,50.0064061499039
Alibaba Group Holding Limited,A+,1000,0.0,-10.259297641328304,50.0064061499039
Alibaba Group Holding Limited,A+,1000,0.0,-10.423587481830507,50.0064061499039
Allegiant Travel Company,BB,1000,0.0,-2.7995143365523276,50.0064061499039
Allegiant Travel Company,BB-,1000,0.0,-1.7191798096240536,50.0064061499039
Allegiant Travel Company,BB-,1000,0.0,-1.7191798096240536,50.0064061499039
Allegion PLC,BBB-,1000,0.0,-4.852586669410517,50.0064061499039
Allegion plc,BBB-,1000,0.0,-4.852586669410517,50.0064061499039
Alliant Energy Corp.,A,1000,0.0,-8.683281944772906,50.0064061499039
Alliant Energy Corporation,BBB+,1000,0.0,-6.52261289091636,50.0064061499039
"Allison Transmission, Inc.",BB+,1000,0.0,-3.4764382630546304,50.0064061499039
"Allison Transmission, Inc.",BB,1000,0.0,-2.3961037361263564,50.0064061499039
Alphabet Inc.,AA,1000,0.0,-12.679191280349583,50.0064061499039
Alphabet Inc.,AA,1000,0.0,-12.679191280349583,50.0064061499039
Altera Corp.,A+,1000,0.0,-9.342379015691114,50.0064061499039
Altera Corporation,A+,1000,0.0,-9.342379015691114,50.0064061499039
Ambev S.A.,BBB-,1000,0.0,-4.961314613263124,50.0064061499039
Amcor Ltd.,BBB,1000,0.0,-5.897372401182356,50.0064061499039
Amcor Ltd.,BBB,1000,0.0,-5.897372401182356,50.0064061499039
Amcor Ltd.,BBB,1000,0.0,-5.897372401182356,50.0064061499039
America Movil S.A.B. de C.V.,A,1000,0.0,-8.879177780886321,50.0064061499039
"America Movil, B.V.",A-,1000,0.0,-7.798843253958049,50.0064061499039
"America Movil, S.A.B. de C.V.",A,1000,0.0,-8.879177780886321,50.0064061499039
"America Movil, S.A.B. de C.V.",A,1000,0.0,-8.879177780886321,50.0064061499039
"American Axle & Manufacturing Holdings, Inc.",BB-,1000,0.0,-1.5854904313058782,50.0064061499039
American Electric Power Co. Inc.,BBB,1000,0.0,-5.447510912142969,50.0064061499039
American Electric Power Co. Inc.,BBB,1000,0.0,-5.447510912142969,50.0064061499039
"Ameriprise Financial, Inc",A-,1000,0.0,-7.415141111077711,50.0064061499039
AmerisourceBergen Corp.,A,1000,0.0,-8.964290113142082,50.0064061499039
Amgen Inc.,BBB,1000,0.0,-5.609930851876003,50.0064061499039
Amgen Inc.,A,1000,0.0,-8.850934432660823,50.0064061499039
Amgen Inc.,A,1000,0.0,-8.850934432660823,50.0064061499039
Amgen Inc.,A,1000,0.0,-8.850934432660823,50.0064061499039
Amgen Inc.,A,1000,0.0,-8.850934432660823,50.0064061499039
Amkor Technology Inc.,BB,1000,0.0,-2.64053074037316,50.0064061499039
Amneal Pharmaceuticals LLC,BB-,1000,0.0,-1.347989394040237,50.0064061499039
Amphenol Corp.,A,1000,0.0,-9.166114957750823,50.0064061499039
"Anheuser-Busch InBev Finance, Inc",A-,1000,0.0,-8.05613493027616,50.0064061499039
"Anheuser-Busch InBev Finance, Inc",A-,1000,0.0,-8.05613493027616,50.0064061499039
Anheuser-Busch InBev SA/NV,A,1000,0.0,-9.136469457204432,50.0064061499039
Apache Corporation,BBB-,1000,0.0,-3.532428731452539,50.0064061499039
Apache Corporation,BBB,1000,0.0,-4.612763258380811,50.0064061499039
Apple Inc.,AA+,1000,0.0,-14.036889718412214,50.0064061499039
Apple Inc.,AA+,1000,0.0,-14.036889718412214,50.0064061499039
Apple Inc.,AA+,1000,0.0,-14.036889718412214,50.0064061499039
Archer-Daniels-Midland Company,A,1000,0.0,-9.610700183946163,50.0064061499039
Archer-Daniels-Midland Company,A,1000,0.0,-9.610700183946163,50.0064061499039
Arcos Dorados Holdings Inc.,B+,1000,0.0,-0.4239248788490446,50.0064061499039
Armstrong World Industries Inc.,BB+,1000,0.0,-3.3211057841887897,50.0064061499039
Arrow Electronics Inc.,BBB,1000,0.0,-6.251617015877917,50.0064061499039
Asbury Automotive Group Inc.,BB,1000,0.0,-2.992788413266517,50.0064061499039
Ashland LLC,BB,1000,0.0,-1.9364486864281396,50.0064061499039
Ashland LLC,BB,1000,0.0,-1.9364486864281396,50.0064061499039
Ashland LLC,BB,1000,0.0,-1.9364486864281396,50.0064061499039
AstraZeneca PLC,A-,1000,0.0,-7.619477727463034,50.0064061499039
AstraZeneca PLC,A-,1000,0.0,-7.619477727463034,50.0064061499039
AstraZeneca PLC,A-,1000,0.0,-7.619477727463034,50.0064061499039
Atkore International Inc.,B,1000,0.16374269005847952,0.8490262974478462,50.0064061499039
Atmos Energy Corp.,AA,1000,0.0,-12.064306653253594,50.0064061499039
Atmos Energy Corp.,AA,1000,0.0,-12.064306653253594,50.0064061499039
AutoZone Inc.,A,1000,0.0,-8.943034601445783,50.0064061499039
"AutoZone, Inc.",BBB+,1000,0.0,-6.782365547589238,50.0064061499039
Autoliv Inc.,A-,1000,0.0,-8.340624505078823,50.0064061499039
Autoliv Inc.,A-,1000,0.0,-8.340624505078823,50.0064061499039
Automatic Data Processing Inc.,AAA,1000,0.0,-14.464637117880999,50.0064061499039
Avago Technologies Cayman Holdings Ltd.,BBB,1000,0.0,-6.516868767967004,50.0064061499039
Avago Technologies Cayman Holdings Ltd.,BBB,1000,0.0,-6.516868767967004,50.0064061499039
Avago Technologies Cayman Holdings Ltd.,BBB,1000,0.0,-5.346911884741743,50.0064061499039
Avery Dennison Corp.,A,1000,0.0,-9.18544502721973,50.0064061499039
"Avnet, Inc.",BBB-,1000,0.0,-5.283834662620288,50.0064061499039
Axalta Coating Systems LLC,B+,1000,0.0,-0.0841274914225778,50.0064061499039
Axalta Coating Systems LLC,B+,1000,0.0,-0.0841274914225778,50.0064061499039
"Axalta Coating Systems, LLC",B+,1000,0.0,-0.0841274914225778,50.0064061499039
BCE Inc.,BBB-,1000,0.0,-5.002056835196521,50.0064061499039
BCE Inc.,BBB+,1000,0.0,-7.162725889053062,50.0064061499039
BRF S.A.,BBB,1000,0.0,-5.790994609022253,50.0064061499039
BRF S.A.,BB+,1000,0.0,-3.6303255551657045,50.0064061499039
BRF S.A.,BBB,1000,0.0,-5.790994609022253,50.0064061499039
Barrick Gold Corp.,BBB-,1000,0.0,-4.020288677701599,50.0064061499039
Barrick Gold Corp.,BBB-,1000,0.0,-4.020288677701599,50.0064061499039
Baxter International Inc.,BBB,1000,0.0,-5.203648585627128,50.0064061499039
Beacon Roofing Supply Inc.,B+,1000,0.0,-0.9074471883458788,50.0064061499039
Beazer Homes USA Inc.,CCC+,1000,0.9907407407407408,2.890670666059803,50.0064061499039
Beazer Homes USA Inc.,CCC+,1000,0.9907407407407408,2.890670666059803,50.0064061499039
Beazer Homes USA Inc.,B-,1000,0.6460144927536232,1.810336139131529,50.0064061499039
Beazer Homes USA Inc.,B-,1000,0.6460144927536232,1.810336139131529,50.0064061499039
Beazer Homes USA Inc.,B-,1000,0.6460144927536232,1.810336139131529,50.0064061499039
"Beazer Homes USA, Inc.",B-,1000,0.6460144927536232,1.810336139131529,50.0064061499039
Bed Bath & Beyond Inc.,BBB+,1000,0.0,-7.642089686109804,50.0064061499039
Bed Bath & Beyond Inc.,BBB+,1000,0.0,-7.636928235641621,50.0064061499039
Belden Inc.,B+,1000,0.0,-0.050108958826347916,50.0064061499039
Belden Inc.,B+,1000,0.0,-0.050108958826347916,50.0064061499039
Belden Inc.,BB-,1000,0.0,-1.130443485754622,50.0064061499039
Biogen Inc.,A-,1000,0.0,-8.173244253989077,50.0064061499039
Black Hills Corp.,BBB,1000,0.0,-5.627817418086748,50.0064061499039
Black Hills Corporation,BBB+,1000,0.0,-6.7081519450150235,50.0064061499039
Black Hills Gas LLC,BBB+,1000,0.0,-6.7081519450150235,50.0064061499039
Boise Cascade Company,B+,1000,0.0,-1.0139860090589838,50.0064061499039
Boise Cascade Company,BB-,1000,0.0,-2.094320535987258,50.0064061499039
Boise Cascade Company,BB-,1000,0.0,-2.094320535987258,50.0064061499039
Booz Allen Hamilton Inc.,BB,1000,0.0,-3.0526876959320983,50.0064061499039
BorgWarner Inc.,A,1000,0.0,-9.243366076192364,50.0064061499039
Boston Scientific Corp.,BBB-,1000,0.0,-4.082496720822283,50.0064061499039
Boston Scientific Corp.,BBB-,1000,0.0,-4.082496720822283,50.0064061499039
Boston Scientific Corp.,BBB-,1000,0.0,-4.082496720822283,50.0064061499039
Boyd Gaming Corp.,B-,1000,1.0,2.732253830044698,50.0064061499039
Boyd Gaming Corp.,B,1000,0.6620370370370371,1.6519193031164248,50.0064061499039
Boyd Gaming Corporation,B-,1000,1.0,2.732253830044698,50.0064061499039
Bright Horizons Family Solutions LLC,B+,1000,0.0,-0.4474216032305751,50.0064061499039
Brinker International Inc.,BBB-,1000,0.0,-5.015026394766723,50.0064061499039
Brinker International Inc.,BB+,1000,0.0,-3.9346918678384473,50.0064061499039
"Brinker International, Inc.",BBB-,1000,0.0,-5.015026394766723,50.0064061499039
Bristol-Myers Squibb Co.,A+,1000,0.0,-9.799484009934927,50.0064061499039
British American Tobacco PLC,A-,1000,0.0,-8.320106726642562,50.0064061499039
Brookfield Asset Management Inc.,A,1000,0.0,-9.186198645425035,50.0064061499039
Brookfield Renewable Partners L.P.,BB+,1000,0.0,-3.315576150855385,50.0064061499039
Brookfield Renewable Partners L.P.,BB+,1000,0.0,-3.315576150855385,50.0064061499039
Builders FirstSource Inc.,B-,1000,0.9716931216931216,2.3756575611167046,50.0064061499039
Builders FirstSource Inc.,B-,1000,0.9716931216931216,2.3756575611167046,50.0064061499039
Builders FirstSource Inc.,B+,1000,0.02543859649122807,0.21498850726015206,50.0064061499039
"Builders FirstSource, Inc.",B-,1000,0.9716931216931216,2.3756575611167046,50.0064061499039
Burlington Resources Finance Co.,A,1000,0.0,-8.99146462605381,50.0064061499039
Burlington Resources Finance Co.,A-,1000,0.0,-7.911130099125538,50.0064061499039
Burlington Resources Finance Company,BBB,1000,0.0,-5.75046104526899,50.0064061499039
"Burlington Resources, Inc.",A-,1000,0.0,-7.911130099125538,50.0064061499039
CACI International Inc.,BB+,1000,0.0,-3.7079014521017957,50.0064061499039
"CACI International, Inc.",BB,1000,0.0,-2.7356725318817894,50.0064061499039
CDK Global Inc.,BBB-,1000,0.0,-5.0518825132343075,50.0064061499039
CDK Global Inc.,BBB-,1000,0.0,-5.104602803769726,50.0064061499039
CDK Global Inc.,BB+,1000,0.0,-4.02426827684145,50.0064061499039
"CDK Global, Inc.",BB+,1000,0.0,-4.02426827684145,50.0064061499039
CDW LLC,BB-,1000,0.0,-1.9979170515231033,50.0064061499039
CIENA Corporation,BB,1000,0.0,-2.160401779185424,50.0064061499039
CLEARWATER,BBB-,1000,0.0,-4.918648524914417,50.0064061499039
CNH Industrial N.V.,BB,1000,0.0,-2.098894988237575,50.0064061499039
CNH Industrial N.V.,BB+,1000,0.0,-3.179229515165849,50.0064061499039
CONSOL Energy Inc.,CCC+,1000,0.9716931216931216,2.6953648185096837,50.0064061499039
CSG Systems International Inc.,BBB,1000,0.0,-5.5455334936701615,50.0064061499039
CSX Corp.,BBB+,1000,0.0,-6.783445051759516,50.0064061499039
CSX Corporation,BBB+,1000,0.0,-6.783445051759516,50.0064061499039
"CVR Partners, LP",B+,1000,0.0,-0.6853261393610168,50.0064061499039
CVS Health,BBB+,1000,0.0,-7.551887482889411,50.0064061499039
CVS Health,BBB+,1000,0.0,-7.551887482889411,50.0064061499039
CVS Health Corporation,BBB+,1000,0.0,-7.551887482889411,50.0064061499039
Cabot Corp.,A,1000,0.0,-8.92597146346309,50.0064061499039
Cabot Corporation,BBB,1000,0.0,-5.684967882678276,50.0064061499039
Cadence Design Systems Inc.,BBB+,1000,0.0,-6.810943885163136,50.0064061499039
"Cadence Design Systems, Inc.",BBB-,1000,0.0,-4.650274831306589,50.0064061499039
"Caesars Entertainment Resort Properties, LLC",B-,1000,0.5682367149758454,1.6792941947169178,50.0064061499039
California Resources Corp.,CC,1000,1.0,7.926303472940891,50.0064061499039
California Resources Corporation,CCC+,1000,1.0,3.6049653652277938,50.0064061499039
California Resources Corporation,CCC+,1000,1.0,3.6049653652277938,50.0064061499039
California Resources Corporation,CCC+,1000,1.0,3.6049653652277938,50.0064061499039
Callon Petroleum Co.,B+,1000,0.2609649122807018,0.9014991756314767,50.0064061499039
Callon Petroleum Company,B-,1000,1.0,3.062168229488025,50.0064061499039
Calumet Specialty Products Partners LP,B,1000,0.09808612440191387,0.880928778252386,50.0064061499039
Calumet Specialty Products Partners LP,CCC+,1000,1.0,3.041597832108934,50.0064061499039
Calumet Specialty Products Partners LP,CCC+,1000,1.0,3.041597832108934,50.0064061499039
"Calumet Specialty Products Partners, L.P.",B-,1000,0.822866344605475,1.96126330518066,50.0064061499039
Cameco Corp.,A,1000,0.0,-8.915023133377415,50.0064061499039
Cameco Corporation,A-,1000,0.0,-7.834688606449143,50.0064061499039
Canadian National Railway Company,A,1000,0.0,-9.11844377873234,50.0064061499039
Canadian National Railway Company,A,1000,0.0,-9.11844377873234,50.0064061499039
Canadian Natural Resources Limited,BBB-,1000,0.0,-4.414986598864225,50.0064061499039
Canadian Natural Resources Limited,BBB-,1000,0.0,-4.414986598864225,50.0064061499039
Canon Inc.,AA-,1000,0.0,-11.503785120316829,50.0064061499039
Cardinal Health Inc.,A-,1000,0.0,-8.34882105972291,50.0064061499039
Carpenter Technology Corp.,BBB,1000,0.0,-5.935240641611392,50.0064061499039
Carpenter Technology Corp.,BBB-,1000,0.0,-4.713438733217371,50.0064061499039
Carpenter Technology Corporation,BB,1000,0.0,-2.6942370608265698,50.0064061499039
"Carrols Restaurant Group, Inc.",B-,1000,0.5550811219657485,1.6398676663130969,50.0064061499039
"Carrols Restaurant Group, Inc.",B,1000,0.02543859649122807,0.5595331393848202,50.0064061499039
"Casa Systems, Inc.",BB-,1000,0.0,-2.291438461395094,50.0064061499039
"Casella Waste Systems, Inc.",B+,1000,0.0,-0.6834074449342697,50.0064061499039
Caterpillar Inc.,A,1000,0.0,-8.690382834199111,50.0064061499039
Caterpillar Inc.,AA,1000,0.0,-11.931386414983935,50.0064061499039
Cementos Pacasmayo S.A.A.,BB+,1000,0.0,-3.7591859446499747,50.0064061499039
Cenovus Energy Inc.,A-,1000,0.0,-7.804833508150887,50.0064061499039
Cenovus Energy Inc.,BB,1000,0.0,-2.4031608735095116,50.0064061499039
Cenovus Energy Inc.,BBB,1000,0.0,-5.644164454294334,50.0064061499039
Cenovus Energy Inc.,BBB,1000,0.0,-5.644164454294334,50.0064061499039
Centene Corporation,BB,1000,0.0,-3.2190318412844015,50.0064061499039
Centene Corporation,BB,1000,0.0,-3.2190318412844015,50.0064061499039
Centene Corporation,BB,1000,0.0,-3.2190318412844015,50.0064061499039
Century Aluminum Co.,BB-,1000,0.0,-1.6699788044866448,50.0064061499039
"Charles River Laboratories Int'l, Inc.",BB,1000,0.0,-2.4822342876764587,50.0064061499039
Charles River Laboratories International Inc.,BBB-,1000,0.0,-4.6429033415330085,50.0064061499039
Charles River Laboratories International Inc.,BBB-,1000,0.0,-4.6429033415330085,50.0064061499039
"Charter Communications Operating, LLC",BBB-,1000,0.0,-4.732803508522107,50.0064061499039
"Charter Communications Operating, LLC",BB+,1000,0.0,-3.652468981593831,50.0064061499039
"Charter Communications Operating, LLC",BBB,1000,0.0,-5.813138035450379,50.0064061499039
"Charter Communications Operating, LLC",BB+,1000,0.0,-3.652468981593831,50.0064061499039
Chesapeake Energy Corp.,BB-,1000,0.0,-1.1370143917681723,50.0064061499039
Chesapeake Energy Corp.,B,1000,0.24754901960784315,1.0236546620883757,50.0064061499039
Chesapeake Energy Corp.,CCC+,1000,0.9907407407407408,3.1843237159449256,50.0064061499039
Chesapeake Energy Corp.,CCC+,1000,0.9907407407407408,3.1843237159449256,50.0064061499039
Chesapeake Energy Corp.,B,1000,0.24754901960784315,1.0236546620883757,50.0064061499039
Chesapeake Energy Corporation,CCC-,1000,1.0,5.344992769801474,50.0064061499039
Chevron Corporation,AAA,1000,0.0,-14.769464848046782,50.0064061499039
Chevron Corporation,AA,1000,0.0,-12.608795794190234,50.0064061499039
Chevron Corporation,AA,1000,0.0,-12.608795794190234,50.0064061499039
Chevron Corporation,AA-,1000,0.0,-11.528461267261958,50.0064061499039
Chevron Corporation,AA-,1000,0.0,-11.528461267261958,50.0064061499039
China State Construction International Holdings Limited,BBB+,1000,0.0,-7.098783150353819,50.0064061499039
"Cisco Systems, Inc.",A+,1000,0.0,-10.134948149845568,50.0064061499039
"Cisco Systems, Inc.",A+,1000,0.0,-10.139061465222698,50.0064061499039
Cleveland-Cliffs Inc.,CCC,1000,1.0,3.7843206521882236,50.0064061499039
Cleveland-Cliffs Inc.,CCC+,1000,0.980952380952381,2.7039861252599495,50.0064061499039
Cleveland-Cliffs Inc.,CC,1000,1.0,7.0253242329730465,50.0064061499039
Cleveland-Cliffs Inc.,B,1000,0.05555555555555555,0.5433170714034006,50.0064061499039
Coca-Cola European Partners PLC,BBB+,1000,0.0,-7.246876355134782,50.0064061499039
Coca-Cola European Partners PLC,BBB+,1000,0.0,-7.246876355134782,50.0064061499039
Coca-Cola European Partners PLC,A,1000,0.0,-9.407545408991327,50.0064061499039
Coca-Cola European Partners plc,A-,1000,0.0,-8.327210882063055,50.0064061499039
"Coca-Cola FEMSA, S.A.B. de C.V.",A-,1000,0.0,-7.769303755692162,50.0064061499039
"Coeur Mining, Inc.",B,1000,0.41574074074074074,1.3033557299468832,50.0064061499039
Colfax Corp.,BB+,1000,0.0,-3.68136573976666,50.0064061499039
Colfax Corp.,BB+,1000,0.0,-3.68136573976666,50.0064061499039
Comcast Corp.,A,1000,0.0,-9.158942665583764,50.0064061499039
Comcast Corporation,A-,1000,0.0,-8.078608138655492,50.0064061499039
Comcast Corporation,A-,1000,0.0,-8.078608138655492,50.0064061499039
Comcast Corporation,A-,1000,0.0,-8.078608138655492,50.0064061499039
"CommScope Holding Company, Inc.",B,1000,0.5046296296296297,1.4162558349462975,50.0064061499039
CommScope Technologies LLC,B,1000,0.5046296296296297,1.4162558349462975,50.0064061499039
Commercial Vehicle Group Inc.,B,1000,0.04091647623482252,0.4681729440758957,50.0064061499039
Companhia de San Bas do Estado de Sao Paulo,BB,1000,0.0,-2.342030249130106,50.0064061499039
Companhia de Saneamento Basico do Estado de Sao Paulo,BB,1000,0.0,-2.342030249130106,50.0064061499039
Companhia de Saneamento Basico do Estado de Sao Paulo,BB,1000,0.0,-2.342030249130106,50.0064061499039
Compass Group PLC,A,1000,0.0,-8.866362659603473,50.0064061499039
Compass Minerals Canada Corp.,BB+,1000,0.0,-4.011472208196402,50.0064061499039
"Compass Minerals International, Inc",B+,1000,0.0,-0.7704686274115797,50.0064061499039
Comstock Resources Inc.,B,1000,0.6420634920634921,1.6175383121772713,50.0064061499039
Comstock Resources Inc.,B,1000,0.6420634920634921,1.6175383121772713,50.0064061499039
Comstock Resources Inc.,D,1000,1.0,10.260214527603466,50.0064061499039
Comstock Resources Inc.,CCC-,1000,1.0,5.93887641989037,50.0064061499039
"Comstock Resources, Inc.",CC,1000,1.0,8.099545473746918,50.0064061499039
"Comstock Resources, Inc.",B-,1000,0.9907407407407408,2.697872839105548,50.0064061499039
Conagra Brands Inc.,BBB,1000,0.0,-5.7654781502849115,50.0064061499039
ConocoPhillips,A,1000,0.0,-8.42318382039367,50.0064061499039
ConocoPhillips,BBB,1000,0.0,-5.182180239608849,50.0064061499039
ConocoPhillips,BBB+,1000,0.0,-6.262514766537123,50.0064061499039
ConocoPhillips,A-,1000,0.0,-7.342849293465397,50.0064061499039
ConocoPhillips Company,BBB,1000,0.0,-5.182180239608849,50.0064061499039
Consol Energy Inc.,B,1000,0.008771929824561403,0.534695764653133,50.0064061499039
Consolidated Communications Inc.,B-,1000,0.9716931216931216,2.5213434711935516,50.0064061499039
"Consolidated Communications, Inc.",BB-,1000,0.0,-0.719660109591274,50.0064061499039
"Constellation Brands Canada, Inc.",BB-,1000,0.0,-1.584927975075665,50.0064061499039
"Controladora Mabe, S.A. de C.V.",BB+,1000,0.0,-4.25742645627755,50.0064061499039
"Cooper Companies, Inc. (The)",BB+,1000,0.0,-3.1885679825312927,50.0064061499039
"Cooper Companies, Inc. (The)",BB+,1000,0.0,-3.1885679825312927,50.0064061499039
"Cooper Companies, Inc. (The)",BB+,1000,0.0,-3.1885679825312927,50.0064061499039
"CoreCivic, Inc.",BB,1000,0.0,-2.570497944766718,50.0064061499039
Coty Inc.,BBB-,1000,0.0,-4.464216668006227,50.0064061499039
Coty Inc.,BB+,1000,0.0,-3.383882141077951,50.0064061499039
Coty Inc.,BBB-,1000,0.0,-4.472805914346106,50.0064061499039
Coty Inc.,BB+,1000,0.0,-3.39247138741783,50.0064061499039
Coty Inc.,BBB-,1000,0.0,-4.472805914346106,50.0064061499039
Crown Castle International Corp.,BBB-,1000,0.0,-4.323885102890541,50.0064061499039
Cummins Inc.,A,1000,0.0,-9.608245182803822,50.0064061499039
Cummins Inc.,AA,1000,0.0,-12.849248763588646,50.0064061499039
Cummins Inc.,AA,1000,0.0,-12.849248763588646,50.0064061499039
Cumulus Media Inc.,CCC+,1000,1.0,4.114878546184369,50.0064061499039
"D. R. Horton, Inc.",BBB-,1000,0.0,-5.083931607096494,50.0064061499039
DISH Network Corp.,B-,1000,0.7858293075684379,1.9598445648197416,50.0064061499039
DTE Energy Center LLC,A-,1000,0.0,-7.633450873149334,50.0064061499039
DTE Energy Center LLC,A-,1000,0.0,-7.633450873149334,50.0064061499039
DTE Energy Center LLC,A-,1000,0.0,-7.633450873149334,50.0064061499039
